packageId,dateIssued,granuleClass,title
CREC-2022-12-21,2022-12-21,SENATE,Executive Session
CREC-2022-12-21,2022-12-21,SENATE,Great Dismal Swamp National Heritage Area Act
CREC-2022-12-21,2022-12-21,SENATE,Katimiin And Ameekyaaraam Sacred Lands Act
CREC-2022-12-21,2022-12-21,SENATE,Agua Caliente Land Exchange Fee To Trust Confirmation Act
CREC-2022-12-21,2022-12-21,SENATE,Low Power Protection Act
CREC-2022-12-21,2022-12-21,SENATE,Martha Wright-Reed Just And Reasonable Communications Act Of 2022
CREC-2022-12-21,2022-12-21,SENATE,"Agriculture, Rural Development, Food And Drug Administration, And Related Agencies Appropriations Act, 2023"
CREC-2022-12-21,2022-12-21,SENATE,Legislative Session
CREC-2022-12-21,2022-12-21,SENATE,Executive Calendar--Continued
CREC-2022-12-21,2022-12-21,SENATE,Administration Of Oath Of Office
CREC-2022-12-21,2022-12-21,SENATE,Certificate Of Appointment
CREC-2022-12-21,2022-12-21,SENATE,Executive Calendar--Continued
CREC-2022-12-21,2022-12-21,SENATE,Justice For Victims Of War Crimes Act
CREC-2022-12-21,2022-12-21,SENATE,Executive Session
CREC-2022-12-21,2022-12-21,SENATE,Conclusion Of Morning Business
CREC-2022-12-21,2022-12-21,SENATE,Reservation Of Leader Time
CREC-2022-12-21,2022-12-21,SENATE,Appointment Of Acting President Pro Tempore
CREC-2022-12-21,2022-12-21,SENATE,Pledge Of Allegiance
CREC-2022-12-21,2022-12-21,SENATE,Prayer
CREC-2022-12-21,2022-12-21,SENATE,Senate
CREC-2022-12-21,2022-12-21,SENATE,Confirmations
CREC-2022-12-21,2022-12-21,SENATE,"Adjournment Until Thursday, December 22, 2022, At 8 A.M."
CREC-2022-12-21,2022-12-21,SENATE,"Orders For Thursday, December 22, 2022"
CREC-2022-12-21,2022-12-21,SENATE,Privileges Of The Floor
CREC-2022-12-21,2022-12-21,SENATE,Senate
CREC-2022-12-21,2022-12-21,HOUSE,Constitutional Authority Statement For H.R. 9659
CREC-2022-12-21,2022-12-21,HOUSE,Constitutional Authority Statement For H.R. 9658
CREC-2022-12-21,2022-12-21,HOUSE,Constitutional Authority Statement For H.R. 9657
CREC-2022-12-21,2022-12-21,HOUSE,Constitutional Authority Statement For H.R. 9656
CREC-2022-12-21,2022-12-21,HOUSE,Constitutional Authority Statement For H.R. 9655
CREC-2022-12-21,2022-12-21,HOUSE,Constitutional Authority Statement For H.R. 9654
CREC-2022-12-21,2022-12-21,HOUSE,Constitutional Authority Statement For H.R. 9653
CREC-2022-12-21,2022-12-21,HOUSE,"Congressional Earmarks, Limited Tax Benefits, Or Limited Tariff Benefits"
CREC-2022-12-21,2022-12-21,HOUSE,Additional Sponsors
CREC-2022-12-21,2022-12-21,HOUSE,Constitutional Authority Statement For H.J. Res. 105
CREC-2022-12-21,2022-12-21,HOUSE,Constitutional Authority Statement For H.R. 9652
CREC-2022-12-21,2022-12-21,HOUSE,Constitutional Authority Statement For H.R. 9669
CREC-2022-12-21,2022-12-21,HOUSE,Constitutional Authority Statement For H.R. 9668
CREC-2022-12-20,2022-12-20,SENATE,Confirmations
CREC-2022-12-20,2022-12-20,SENATE,Adjournment Until 10 A.M. Tomorrow
CREC-2022-12-20,2022-12-20,SENATE,"Orders For Wednesday, December 21, 2022"
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6589
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6588
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6587
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6586
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6585
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6584
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6583
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6582
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6581
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6580
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6579
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6577
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6576
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6575
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6574
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6573
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6572
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6571
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6570
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6578
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6569
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6568
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6567
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6566
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6565
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6564
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6563
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6562
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6561
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6560
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6559
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6558
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6557
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6556
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6555
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6554
CREC-2022-12-20,2022-12-20,SENATE,Text Of Senate Amendment 6553
CREC-2022-12-20,2022-12-20,SENATE,Text Of Amendments
CREC-2022-12-20,2022-12-20,SENATE,Amendments Submitted And Proposed
CREC-2022-12-20,2022-12-20,SENATE,Submitted Resolutions
CREC-2022-12-20,2022-12-20,SENATE,Introductory Statement On S. 5309
CREC-2022-12-20,2022-12-20,SENATE,Statements On Introduced Bills And Joint Resolutions
CREC-2022-12-20,2022-12-20,SENATE,Additional Cosponsors
CREC-2022-12-20,2022-12-20,SENATE,Submission Of Concurrent And Senate Resolutions
CREC-2022-12-20,2022-12-20,SENATE,Introduction Of Bills And Joint Resolutions
CREC-2022-12-20,2022-12-20,SENATE,Reports Of Committees
CREC-2022-12-20,2022-12-20,SENATE,Remembering Robert ``Bobby'' Silverstein
CREC-2022-12-20,2022-12-20,SENATE,Tribute To Retiring Senators
CREC-2022-12-20,2022-12-20,SENATE,Senate Procurement Regulations
CREC-2022-12-20,2022-12-20,SENATE,Morning Business
CREC-2022-12-20,2022-12-20,SENATE,Unanimous Consent Agreement--Executive Calendar
CREC-2022-12-20,2022-12-20,SENATE,Unanimous Consent Agreement--Executive Calendar
CREC-2022-12-20,2022-12-20,SENATE,Legislative Session
CREC-2022-12-20,2022-12-20,SENATE,Executive Calendar (Executive Session)
CREC-2022-12-20,2022-12-20,SENATE,National Heritage Area Act
CREC-2022-12-20,2022-12-20,SENATE,Butterfield Overland National Historic Trail Designation Act
CREC-2022-12-20,2022-12-20,SENATE,"Childhood Cancer Survivorship, Treatment, Access, And Research Reauthorization Act Of 2022"
CREC-2022-12-20,2022-12-20,SENATE,Trafficking Victims Prevention And Protection Reauthorization Act Of 2022
CREC-2022-12-20,2022-12-20,SENATE,Amending The Bill Emerson Good Samaritan Food Donation Act To Improve The Program
CREC-2022-12-20,2022-12-20,SENATE,Amending The Farm Security And Rural Investment Act Of 2002 To Extend Terminal Lakes Assistance
CREC-2022-12-20,2022-12-20,SENATE,"Making Revisions In Title 5, United States Code, As Necessary To Keep The Title Current, And To Make Technical Amendments To Improve The United States Code"
CREC-2022-12-20,2022-12-20,SENATE,Civilian Cyber Security Reserve Act
CREC-2022-12-20,2022-12-20,SENATE,Project Safe Neighborhoods Reauthorization Act Of 2022
CREC-2022-12-20,2022-12-20,SENATE,Abolish Human Trafficking Reauthorization Act Of 2022
CREC-2022-12-20,2022-12-20,SENATE,Protecting American Intellectual Property Act Of 2021
CREC-2022-12-20,2022-12-20,SENATE,21St Century President Act
CREC-2022-12-20,2022-12-20,SENATE,Student Veteran Emergency Relief Act Of 2022
CREC-2022-12-20,2022-12-20,SENATE,Appointment
CREC-2022-12-20,2022-12-20,SENATE,Executive Calendar (Executive Session)
CREC-2022-12-20,2022-12-20,SENATE,"Agriculture, Rural Development, Food And Drug Administration, And Related Agencies Appropriations Act, 2023"
CREC-2022-12-20,2022-12-20,SENATE,"Agriculture, Rural Development, Food And Drug Administration, And Related Agencies Appropriations Act, 2023--Motion To Proceed"
CREC-2022-12-20,2022-12-20,SENATE,"Explanatory Statement Submitted By Mr. Leahy, Chair Of The Senate Committee On Appropriations, Regarding H.R. 2617, Consolidated Appropriations Act, 2023"
CREC-2022-12-20,2022-12-20,SENATE,Senate
CREC-2022-12-20,2022-12-20,DAILYDIGEST,Daily Digest/Next Meeting Of The Senate + Next Meeting Of The House Of Representatives + Other End Matter
CREC-2022-12-20,2022-12-20,DAILYDIGEST,Daily Digest/Committee Meetings For 2022-12-21
CREC-2022-12-20,2022-12-20,DAILYDIGEST,Daily Digest/House Committee Meetings
CREC-2022-12-20,2022-12-20,DAILYDIGEST,Daily Digest/House Of Representatives
CREC-2022-12-20,2022-12-20,DAILYDIGEST,Daily Digest/Senate Committee Meetings
CREC-2022-12-20,2022-12-20,DAILYDIGEST,Daily Digest/Senate
CREC-2022-12-20,2022-12-20,SENATE,"Explanatory Statement Submitted By Mr. Leahy, Chair Of The Senate Committee On Appropriations, Regarding H.R. 2617, Consolidated Appropriations Act, 2023"
CREC-2022-12-20,2022-12-20,SENATE,Senate
CREC-2022-12-20,2022-12-20,SENATE,"Explanatory Statement Submitted By Mr. Leahy, Chair Of The Senate Committee On Appropriations, Regarding H.R. 2617, Consolidated Appropriations Act, 2023"
CREC-2022-12-20,2022-12-20,SENATE,Omnibus
CREC-2022-12-20,2022-12-20,SENATE,Omnibus
CREC-2022-12-20,2022-12-20,SENATE,Unanimous Consent Request--Executive Calendar
CREC-2022-12-20,2022-12-20,SENATE,Unanimous Consent Request--S. 5276
CREC-2022-12-20,2022-12-20,SENATE,"Amending Title Vi Of The Social Security Act To Allow States And Local Governments To Use Coronavirus Relief Funds Provided Under The American Rescue Plan Act For Infrastructure Projects, Improve..."
CREC-2022-12-20,2022-12-20,SENATE,Children'S Medicine
CREC-2022-12-20,2022-12-20,SENATE,Immigration
CREC-2022-12-20,2022-12-20,SENATE,Authorizing Leases Of Up To 99 Years For Land Held In Trust For The Confederated Tribes Of The Chehalis Reservation
CREC-2022-12-20,2022-12-20,SENATE,Immigration
CREC-2022-12-20,2022-12-20,SENATE,Morning Business
CREC-2022-12-20,2022-12-20,SENATE,Legislative Session
CREC-2022-12-20,2022-12-20,SENATE,Vote On Shriver Nomination (Executive Calendar)
CREC-2022-12-20,2022-12-20,SENATE,Executive Calendar--Continued
CREC-2022-12-20,2022-12-20,SENATE,"For The Relief Of Maria Isabel Bueso Barrera, Alberto Bueso Mendoza, And Karla Maria Barrera De Bueso"
CREC-2022-12-20,2022-12-20,SENATE,Executive Calendar
CREC-2022-12-15,2022-12-15,SENATE,Confirmations
CREC-2022-12-15,2022-12-15,SENATE,"Adjournment Until Monday, December 19, 2022, At 3 P.M."
CREC-2022-12-15,2022-12-15,SENATE,"Orders For Monday, December 19, 2022"
CREC-2022-12-15,2022-12-15,SENATE,"Amending Title 38, United States Code, To Direct The Secretary Of Veterans Affairs To Provide For Peer Support Specialists For Claimants Who Are Survivors Of Military Sexual Trauma"
CREC-2022-12-15,2022-12-15,SENATE,Safeguarding Treatment For The Restoration Of Ecosystems From Abandoned Mines Act
CREC-2022-12-15,2022-12-15,SENATE,Human Trafficking Prevention Act Of 2022
CREC-2022-12-15,2022-12-15,SENATE,War Crimes Rewards Expansion Act
CREC-2022-12-15,2022-12-15,SENATE,Commending And Congratulating The Northern Arizona University Lumberjacks Men'S Cross Country Team For Winning The 2022 National Collegiate Athletic Association Cross Country National Championship
CREC-2022-12-15,2022-12-15,SENATE,Energy Security And Lightering Independence Act Of 2022
CREC-2022-12-15,2022-12-15,SENATE,For The Relief Of Rebecca Trimble
CREC-2022-12-15,2022-12-15,SENATE,Commemorating The 30Th Anniversary Of Operation Provide Comfort
CREC-2022-12-15,2022-12-15,SENATE,Saving Money And Accelerating Repairs Through Leasing Act
CREC-2022-12-15,2022-12-15,SENATE,Banning Operations And Leases With The Illegitimate Venezuelan Authoritarian Regime Act
CREC-2022-12-15,2022-12-15,SENATE,Privileges Of The Floor
CREC-2022-12-15,2022-12-15,SENATE,Authority For Committees To Meet
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6543
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6542
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6541
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6540
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6537
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6536
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6535
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6534
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6533
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6532
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6531
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6530
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6539
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6538
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6529
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6528
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6527
CREC-2022-12-15,2022-12-15,SENATE,Text Of Senate Amendment 6526
CREC-2022-12-15,2022-12-15,SENATE,Text Of Amendments
CREC-2022-12-15,2022-12-15,SENATE,Amendments Submitted And Proposed
CREC-2022-12-15,2022-12-15,SENATE,Introductory Statement On S.J. Res. 67
CREC-2022-12-15,2022-12-15,SENATE,Introductory Statement On S. 5277
CREC-2022-12-15,2022-12-15,SENATE,Introductory Statement On S. 5274
CREC-2022-12-15,2022-12-15,SENATE,Introductory Statement On S. 5266
CREC-2022-12-15,2022-12-15,SENATE,Statements On Introduced Bills And Joint Resolutions
CREC-2022-12-15,2022-12-15,SENATE,Additional Cosponsors
CREC-2022-12-15,2022-12-15,SENATE,Introduction Of Bills And Joint Resolutions
CREC-2022-12-15,2022-12-15,SENATE,Reports Of Committees
CREC-2022-12-15,2022-12-15,SENATE,Executive And Other Communications
CREC-2022-12-15,2022-12-15,SENATE,Privileged Nominations Referred To Committee
CREC-2022-12-15,2022-12-15,SENATE,Messages From The House
CREC-2022-12-15,2022-12-15,SENATE,Recognizing Just For You Boutique
CREC-2022-12-15,2022-12-15,SENATE,Tribute To Timmye Crowley
CREC-2022-12-15,2022-12-15,SENATE,Tribute To The Huneycutt Family
CREC-2022-12-15,2022-12-15,SENATE,Additional Statements
CREC-2022-12-15,2022-12-15,SENATE,Tribute To Sergeant Major Nicholas J. Stokely
CREC-2022-12-15,2022-12-15,SENATE,Tribute To Lisa Elijah
CREC-2022-12-15,2022-12-15,SENATE,Tribute To Dr. Patrick Breysse
CREC-2022-12-15,2022-12-15,SENATE,Arms Sales Notification
CREC-2022-12-15,2022-12-15,SENATE,Arms Sales Notification
CREC-2022-12-15,2022-12-15,SENATE,Morning Business
CREC-2022-12-15,2022-12-15,SENATE,Legislative Session
CREC-2022-12-15,2022-12-15,SENATE,Executive Calendar (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,Legislative Session
CREC-2022-12-15,2022-12-15,SENATE,Executive Calendar (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,Unanimous Consent Agreement--Executive Calendar
CREC-2022-12-15,2022-12-15,SENATE,Legislative Session
CREC-2022-12-15,2022-12-15,SENATE,Executive Calendar (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,Providing For A Correction In The Enrollment Of H.R. 1437
CREC-2022-12-15,2022-12-15,SENATE,"Further Continuing Appropriations And Extensions Act, 2023--Continued"
CREC-2022-12-15,2022-12-15,SENATE,Directing The Clerk Of The House Of Representatives To Make A Correction In The Enrollment Of The Bill H.R. 7776
CREC-2022-12-15,2022-12-15,SENATE,James M. Inhofe Defense Authorization Act For Fiscal Year 2023--Resumed
CREC-2022-12-15,2022-12-15,SENATE,"Further Continuing Appropriations And Extensions Act, 2023"
CREC-2022-12-15,2022-12-15,SENATE,"Further Continuing Appropriations And Extensions Act, 2023--Motion To Proceed"
CREC-2022-12-15,2022-12-15,SENATE,Legislative Session
CREC-2022-12-15,2022-12-15,SENATE,Vote On Johnson Nomination (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,Lieutenant Ridge Alkonis (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,Covid Vaccine (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,Tribute To Patrick J. Toomey (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,Tribute To Richard C. Shelby (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,National Defense Authorization Act (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,Recognition Of The Minority Leader (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,Business Before The Senate (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,China (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,Recognition Of The Majority Leader (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,Executive Calendar (Executive Session)
CREC-2022-12-15,2022-12-15,SENATE,Conclusion Of Morning Business
CREC-2022-12-15,2022-12-15,SENATE,Reservation Of Leader Time
CREC-2022-12-15,2022-12-15,SENATE,Pledge Of Allegiance
CREC-2022-12-15,2022-12-15,SENATE,Prayer
CREC-2022-12-15,2022-12-15,SENATE,Senate
CREC-2022-12-15,2022-12-15,SENATE,Senate
CREC-2022-12-15,2022-12-15,HOUSE,Constitutional Authority Statement For H.R. 9601
CREC-2022-12-15,2022-12-15,HOUSE,Constitutional Authority Statement For H.R. 9600
CREC-2022-12-15,2022-12-15,HOUSE,Constitutional Authority Statement For H.R. 9599
CREC-2022-12-15,2022-12-15,HOUSE,Constitutional Authority Statement For H.R. 9598
CREC-2022-12-15,2022-12-15,HOUSE,Constitutional Authority Statement For H.R. 9597
CREC-2022-12-15,2022-12-15,HOUSE,Constitutional Authority Statement For H.R. 9596
CREC-2022-12-15,2022-12-15,HOUSE,Constitutional Authority Statement For H.R. 9595
CREC-2022-12-15,2022-12-15,HOUSE,Constitutional Authority Statement For H.R. 9594
CREC-2022-12-15,2022-12-15,HOUSE,"Petitions, Etc."
CREC-2022-12-15,2022-12-15,HOUSE,Additional Sponsors
CREC-2022-12-15,2022-12-15,HOUSE,Constitutional Authority Statement For H.J. Res. 103
CREC-2022-12-15,2022-12-15,HOUSE,Constitutional Authority Statement For H.R. 9606
CREC-2022-12-15,2022-12-15,HOUSE,Constitutional Authority Statement For H.R. 9605
CREC-2022-12-12,2022-12-12,SENATE,Confirmation
CREC-2022-12-12,2022-12-12,SENATE,Adjournment Until 10 A.M. Tomorrow
CREC-2022-12-12,2022-12-12,SENATE,Remembering Don Young
CREC-2022-12-12,2022-12-12,SENATE,Order For Adjournment
CREC-2022-12-12,2022-12-12,SENATE,"Orders For Tuesday, December 13, 2022"
CREC-2022-12-12,2022-12-12,SENATE,Don Young Recognition Act
CREC-2022-12-12,2022-12-12,SENATE,Unanimous Consent Agreement--S.J. Res. 56
CREC-2022-12-12,2022-12-12,SENATE,"Committee On Banking, Housing, And Urban Affairs"
CREC-2022-12-12,2022-12-12,SENATE,Authority For Committees To Meet
CREC-2022-12-12,2022-12-12,SENATE,Introductory Statement On S. 5234
CREC-2022-12-12,2022-12-12,SENATE,Introductory Statement On S. 5233
CREC-2022-12-12,2022-12-12,SENATE,Introductory Statement On S. 5232
CREC-2022-12-12,2022-12-12,SENATE,Introductory Statement On S. 5231
CREC-2022-12-12,2022-12-12,SENATE,Statements On Introduced Bills And Joint Resolutions
